OXA_-_22	OXA_443.3003599.CM009147.1.669855_670683.5708	OXA_572.3005794.NG_056181.1.1_828.7274
OXA_-_23	OXA_193.3001478.NG_049489.1.101_874.7200	OXA_450.3003606.KR061502.1.0_774.5714	OXA_451.3003607.KR061504.1.0_774.5715	OXA_452.3003608.KR061505.1.0_774.5716	OXA_453.3003609.KR061507.1.0_774.5717	OXA_460.3003616.CP023866.1.651045_651807.5722	OXA_461.3003617.KR061509.1.0_762.5723	OXA_489.3005724.NG_049769.1.101_874.7204	OXA_577.3005798.NG_057525.1.1_774.7278	OXA_578.3005799.NG_057512.1.1_774.7279	OXA_579.3005800.NG_057514.1.1_774.7280	OXA_580.3005801.NG_057516.1.1_774.7281	OXA_581.3005802.NG_057517.1.1_774.7282	OXA_582.3005803.NG_057541.1.1_774.7283	OXA_583.3005804.NG_057519.1.1_774.7284	OXA_584.3005805.NG_057522.1.1_774.7285	OXA_585.3005806.NG_057523.1.1_774.7286	OXA_586.3005807.NG_057524.1.1_774.7287	OXA_587.3005808.NG_057526.1.1_774.7288	OXA_588.3005809.NG_057529.1.1_774.7289	OXA_589.3005810.NG_057530.1.1_774.7290	OXA_590.3005811.NG_057537.1.1_774.7291	OXA_591.3005812.NG_057511.1.1_774.7292	OXA_592.3005813.NG_057515.1.1_774.7293	OXA_593.3005814.NG_057531.1.1_774.7294	OXA_594.3005815.NG_057508.1.1_774.7295	OXA_595.3005816.NG_057513.1.1_774.7296	OXA_596.3005817.NG_057527.1.1_774.7297	OXA_597.3005818.NG_057520.1.1_774.7298	OXA_598.3005819.NG_057535.1.1_771.7299	OXA_599.3005820.NG_057532.1.1_774.7300	OXA_600.3005821.NG_057528.1.1_774.7301	OXA_601.3005822.NG_057521.1.1_762.7302	OXA_602.3005823.NG_057539.1.1_762.7303	OXA_603.3005824.NG_057507.1.1_762.7304	OXA_604.3005825.NG_057538.1.1_762.7305	OXA_605.3005826.NG_057542.1.1_807.7306	OXA_606.3005827.NG_057540.1.1_774.7307	OXA_607.3005828.NG_057536.1.1_759.7308	OXA_608.3005829.NG_057509.1.1_774.7309	OXA_609.3005830.NG_057518.1.1_774.7310	OXA_61.3001773.AY587956.1.0_774.1464	OXA_610.3005831.NG_057533.1.1_774.7311	OXA_611.3005832.NG_057510.1.1_774.7312	OXA_612.3005833.NG_057534.1.1_774.7313	OXA_659.3005874.NG_061400.1.1_828.7354	OXA_784.3005987.NG_063885.1.1_774.7467	OXA_786.3005989.NG_063887.1.1_744.7469
OXA_-_24	OXA_22.3001417.AF064820.3.951_1776.8222	OXA_899.3005093.MN968729.1.0_828.6126
OXA_-_25	OXA_103.3001707.APQF01000011.1.291557_292379.5602	OXA_133.3001702.EU571228.1.822_1644.1833	OXA_146.3001779.FJ194494.1.171_996.1524	OXA_165.3001465.HM488986.1.0_822.1205	OXA_166.3001466.HM488987.1.0_822.1292	OXA_167.3001467.HM488988.1.0_822.1370	OXA_168.3001468.HM488989.1.0_822.1452	OXA_169.3001469.HM488990.1.0_822.1525	OXA_170.3001470.HM488991.1.0_822.1680	OXA_171.3001471.HM488992.1.0_822.1755	OXA_225.3001493.JN638887.1.0_822.1837	OXA_23.3001418.AY795964.1.0_822.885	OXA_239.3001498.JQ837239.1.0_822.1529	OXA_27.3001422.AF201828.2.115_937.4236	OXA_366.3001553.KP050485.1.0_822.2111	OXA_398.3001584.KM087842.1.0_822.1613	OXA_422.3003160.KM433671.1.0_822.892	OXA_423.3003161.KM433672.1.0_822.978	OXA_435.3003162.KP144324.1.0_822.2121	OXA_440.3003596.KP727574.1.0_822.5705	OXA_482.3003639.KP264124.1.76_898.5738	OXA_483.3003640.KP264125.1.83_905.5739	OXA_49.3001671.AY288523.1.0_825.1766	OXA_565.3005789.NG_054712.1.1_822.7269	OXA_657.3005872.NG_060565.1.1_822.7352	OXA_73.3001785.AY762325.1.115_937.1218	OXA_806.3006006.NG_064764.1.1_822.7486	OXA_807.3006007.NG_064765.1.1_822.7487	OXA_808.3006008.NG_064766.1.1_822.7488	OXA_809.3006009.NG_064767.1.1_822.7489	OXA_810.3006010.NG_064768.1.1_822.7490	OXA_811.3006011.NG_064769.1.1_822.7491	OXA_812.3005160.MK645924.1.0_822.6211	OXA_813.3006012.NG_064771.1.101_922.7492	OXA_814.3006013.NG_064772.1.1_822.7493	OXA_815.3006014.NG_064773.1.1_822.7494	OXA_816.3006015.NG_064774.1.1_822.7495	OXA_817.3006016.NG_064775.1.1_822.7496	OXA_818.3005159.MK645930.1.0_822.6210	OXA_893.3006085.NG_070898.1.1_822.7565	OXA_911.3006098.NG_068182.1.1_825.7578
OXA_-_26	OXA_258.3001503.HE614014.2.0_825.8267	OXA_925.3006111.NG_070187.1.1_825.7591
OXA_-_27	OXA_896.3006087.NG_067158.1.1_825.7567	OXA_9.3001404.M55547.1.0_825.1219
OXA_-_28	OXA_213.3001712.JN861781.1.0_822.1128	OXA_267.3001723.APQH01000006.1.1454173_1454995.5630	OXA_268.3001724.APOE01000008.1.972088_972910.5631	OXA_269.3001725.APQJ01000007.1.349333_350155.5632	OXA_304.3001759.APSC01000007.1.142138_142960.5661	OXA_322.3001510.KF203096.1.0_822.1930	OXA_323.3001511.KF203097.1.0_822.2008	OXA_324.3001512.KF203098.1.0_822.807	OXA_325.3001513.KF203099.1.0_822.888	OXA_326.3001514.KF203100.1.0_822.974	OXA_327.3001515.KF203101.1.0_822.1052	OXA_328.3001516.KF203102.1.0_822.1132	OXA_329.3001517.KF203103.1.0_822.1212	OXA_330.3001518.KF203104.1.0_822.1377	OXA_331.3001519.KF203105.1.0_822.1459	OXA_332.3001520.KF203106.1.0_822.1532	OXA_348.3001535.KF297577.1.0_822.808	OXA_349.3001536.KF297578.1.0_822.889	OXA_350.3001537.KF297579.1.0_822.1053	OXA_351.3001538.KF297580.1.0_822.1133	OXA_352.3001539.KF297581.1.0_822.1213	OXA_353.3001540.KF297582.1.0_822.1300	OXA_354.3001541.KF297583.1.0_822.1378	OXA_357.3001544.KF421160.1.0_822.1611	OXA_358.3001545.KF421161.1.0_822.1688	OXA_359.3001546.KF421162.1.0_822.1763	OXA_805.3006005.NG_064763.1.1_822.7485	OXA_822.3006020.NG_066712.1.1_822.7500	OXA_844.3006038.NG_066517.1.1_822.7518
OXA_-_29	OXA_270.3001726.APQM01000006.1.256342_257164.5633	OXA_271.3001727.APQO01000006.1.134980_135802.5634	OXA_678.3005886.NG_062273.1.1_822.7366	OXA_801.3006001.NG_064759.1.1_822.7481	OXA_802.3006002.NG_064760.1.1_822.7482	OXA_819.3006017.NG_064777.1.1_822.7497	OXA_841.3006035.NG_066514.1.1_822.7515	OXA_843.3006037.NG_066516.1.1_822.7517
OXA_-_3	OXA_274.3001730.ASQG01000007.1.15484_16330.4764	OXA_275.3001731.APPJ01000001.1.17227_18073.5637	OXA_667.3005879.NG_062225.1.101_946.7359	OXA_668.3005158.JICM01000013.1.60812_61658.6209	OXA_669.3005880.NG_062227.1.101_940.7360
OXA_-_30	OXA_272.3001728.APQP01000003.1.306251_307073.5635	OXA_273.3001729.APQN01000012.1.1170132_1170954.5636	OXA_417.3001608.KM220587.1.0_822.5695	OXA_421.3003117.KM401566.1.1211_2033.4698	OXA_500.3005730.NG_049778.1.1_822.7210	OXA_501.3005731.NG_049779.1.1_822.7211	OXA_502.3005732.NG_049780.1.1_822.7212	OXA_503.3005733.NG_049781.1.1_822.7213	OXA_506.3005736.NG_049784.1.1_822.7216	OXA_522.3005752.NG_051472.1.1_822.7232	OXA_526.3005756.NG_051476.1.1_822.7236	OXA_533.3005763.NG_051483.1.1_822.7243	OXA_563.3005787.NG_054707.1.1_822.7267	OXA_564.3005788.NG_054708.1.1_822.7268	OXA_642.3005862.NG_057487.1.1_822.7342	OXA_777.3005981.NG_062346.1.1_822.7461	OXA_778.3005982.NG_062347.1.1_822.7462	OXA_803.3006003.NG_064761.1.1_822.7483	OXA_804.3006004.NG_064762.1.1_822.7484	OXA_820.3006018.NG_064778.1.1_822.7498	OXA_821.3006019.NG_064779.1.1_822.7499	OXA_826.3006023.NG_065437.1.1_822.7503	OXA_832.3006029.NG_065442.1.1_822.7509	OXA_840.3006034.NG_066513.1.1_822.7514	OXA_842.3006036.NG_066515.1.1_822.7516	OXA_941.3006121.NG_071213.1.101_922.7601	OXA_942.3006122.NG_071214.1.101_922.7602	OXA_943.3006123.NG_071215.1.101_922.7603
OXA_-_31	OXA_444.3003600.LC030179.1.0_816.5709	OXA_571.3005326.NG_056180.1.0_816.6425
OXA_-_32	OXA_136.3001765.EU086830.1.88_898.2000	OXA_137.3001767.EU086834.1.88_898.799	OXA_192.3001766.JF273470.1.0_810.1756	OXA_470.3003626.KR182163.1.0_810.5727	OXA_471.3003627.KR182164.1.0_810.5728	OXA_472.3003628.KR182165.1.0_807.5729	OXA_473.3003629.KR182166.1.0_810.5730	OXA_474.3003631.KR182167.1.0_810.5731	OXA_475.3003632.KR182168.1.0_810.5732	OXA_476.3003633.KR182169.1.0_810.5733	OXA_477.3003634.KR182170.1.0_810.5734	OXA_478.3003635.KR182171.1.0_810.5735	OXA_479.3003636.KR182172.1.0_810.5736	OXA_63.3001764.AY619003.1.703_1510.1615
OXA_-_33	OXA_42.3001769.AJ488302.1.0_810.1934	OXA_43.3001770.AJ488303.1.0_810.1303	OXA_57.3001771.AJ631966.1.0_810.1137	OXA_59.3001772.AJ632249.1.0_810.1304
OXA_-_34	OXA_10.3001405.AF205943.1.7511_8312.878	OXA_101.3001439.AM412777.1.117_918.1042	OXA_11.3001406.Z22590.1.154_955.1522	OXA_13.3001408.U59183.1.939_1740.1523	OXA_14.3001409.KJ420612.1.1821_2622.5856	OXA_142.3001803.EU358785.1.720_1521.1204	OXA_145.3001804.FJ790516.1.1287_2085.1451	OXA_147.3001801.FJ848783.1.1270_2071.1602	OXA_17.3001412.DQ902344.1.2716_3517.8356	OXA_183.3001475.HQ111474.1.1056_1857.1526	OXA_19.3001414.AF043381.1.943_1744.1681	OXA_233.3001495.KJ657570.1.0_801.1209	OXA_240.3001499.JX089628.1.0_801.1684	OXA_246.3001807.KF711993.1.0_801.886	OXA_251.3001500.JN118546.1.1761_2562.1375	OXA_256.3001502.HE616889.1.1826_2627.1685	OXA_28.3001423.AF231133.1.1345_2146.887	OXA_35.3001429.AF315786.1.1313_2114.975	OXA_368.3001555.KT736121.1.1176_1977.5851	OXA_454.3003610.LC037981.1.0_801.2122	OXA_520.3005750.NG_050979.1.1_801.7230	OXA_56.3001795.AY445080.1.0_801.1056	OXA_655.3005870.NG_062252.1.101_901.7350	OXA_656.3005871.NG_062253.1.101_901.7351	OXA_663.3004489.JCMW02000002.1.55721_56522.5348	OXA_676.3005884.NG_062271.1.1_801.7364	OXA_677.3005885.NG_062272.1.1_801.7365	OXA_7.3001402.X75562.1.134_935.894	OXA_736.3005941.NG_062268.1.1_801.7421	OXA_74.3001798.AJ854182.1.0_801.1305	OXA_794.3005994.NG_064752.1.1_801.7474	OXA_795.3005995.NG_064753.1.1_795.7475	OXA_823.3006021.NG_064780.1.1_801.7501	OXA_824.3006022.NG_064781.1.1_801.7502	OXA_827.3006024.NG_065438.1.1_801.7504	OXA_836.3006032.NG_065881.1.1_807.7512	OXA_932.3006115.NG_070899.1.1_801.7595	OXA_935.3006116.NG_070900.1.101_901.7596
OXA_-_35	OXA_129.3001811.AM932669.1.698_1502.1450	OXA_5.3001400.X58272.1.79_883.1844
OXA_-_36	OXA_118.3001768.AF371964.1.118_919.965	OXA_119.3001775.AY139598.1.1486_2287.1043	OXA_205.3001483.JF800667.1.657_1458.1682	OXA_46.3001797.JX131372.1.1478_2279.1536	OXA_779.3005315.NG_062354.1.0_801.6413	OXA_835.3005322.NG_065880.1.0_801.6421
OXA_-_37	OXA_20.3001415.CP000863.1.251961_252762.5512	OXA_37.3001431.AY007784.1.1122_1923.1134
OXA_-_38	OXA_162.3001776.HM015773.1.2126_2924.967	OXA_163.3001783.HQ700343.1.0_786.1045	OXA_181.3001784.JN205800.1.4140_4938.1371	OXA_199.3001814.JN704570.1.4038_4836.1047	OXA_204.3001788.JQ809466.1.5374_6172.1605	OXA_232.3001778.JX423831.1.2676_3474.1129	OXA_244.3001786.JX438000.1.0_798.2006	OXA_245.3001787.JX438001.1.0_798.805	OXA_247.3001791.JX893517.1.0_786.972	OXA_252.3001501.CP022089.2.2724285_2725083.5620	OXA_370.3001774.KF900153.1.0_798.1214	OXA_405.3001596.KM589641.1.0_786.5685	OXA_416.3001607.KP264119.1.0_798.5694	OXA_438.3003594.KP410734.1.0_792.5703	OXA_439.3003595.KP727573.1.0_786.5704	OXA_48.3001782.AY236073.2.2187_2985.8249	OXA_484.3003641.KR401105.1.0_798.5740	OXA_505.3005735.NG_049783.1.1_798.7215	OXA_514.3005744.NG_055475.1.1_798.7224	OXA_515.3005745.NG_055476.1.1_798.7225	OXA_517.3005747.NG_054666.1.1_792.7227	OXA_519.3005749.NG_055490.1.1_798.7229	OXA_538.3005767.NG_052051.1.24_821.7247	OXA_546.3005770.NG_054959.1.1_798.7250	OXA_547.3005771.NG_054693.1.19_816.7251	OXA_566.3005790.NG_055499.1.1_798.7270	OXA_567.3005791.NG_055666.1.1_795.7271	OXA_788.3005991.NG_064749.1.1_786.7471	OXA_793.3005993.NG_064751.1.1_792.7473	OXA_833.3006030.NG_065443.1.27_824.7510	OXA_894.3006086.NG_066755.1.1_798.7566	OXA_918.3006104.NG_070182.1.1_798.7584	OXA_920.3006106.NG_070183.1.1_798.7586	OXA_922.3006108.NG_070747.1.1_798.7588	OXA_923.3006109.NG_070185.1.1_798.7589	OXA_924.3006110.NG_070186.1.1_798.7590	OXA_929.3006114.NG_070750.1.1_786.7594
OXA_-_39	OXA_436.3003128.KY863418.1.140925_141723.4261	OXA_535.3004362.KX828709.1.0_798.4262
OXA_-_4	OXA_164.3001662.GU831575.1.0_843.1125	OXA_397.3001583.KM087865.1.0_843.1535	OXA_420.3003116.AB983359.1.2425_3268.2012	OXA_512.3005742.NG_049789.1.1_843.7222	OXA_58.3001611.CP000864.1.13383_14226.5914	OXA_96.3001631.DQ519090.1.62_905.1617	OXA_97.3001647.EF102240.1.11722_12565.4681
OXA_-_40	OXA_427.3003115.KX827604.1.0_795.5696	OXA_917.3006103.NG_070181.1.1_795.7583
OXA_-_41	OXA_504.3005734.NG_049782.1.1_795.7214	OXA_780.3005983.NG_063881.1.101_895.7463
OXA_-_42	OXA_724.3004837.AJ276031.1.111_906.5903	OXA_726.3005931.NG_062247.1.101_895.7411	OXA_912.3006099.NG_068183.1.1_795.7579
OXA_-_43	OXA_395.3001581.NG_049684.1.1_789.7202	OXA_396.3001582.NG_049685.1.1_789.7203	OXA_485.3003642.LLNM01000004.1.97677_98466.5741	OXA_486.3003643.CP038661.1.6223618_6224407.5742	OXA_488.3003645.SMRY02000082.1.17219_18008.5743	OXA_494.3005727.NG_049773.1.101_889.7207	OXA_50.3001796.AY306130.1.0_789.1935	OXA_846.3005130.MN370854.1.0_789.6173	OXA_847.3006040.NG_066520.1.1_789.7520	OXA_848.3006041.NG_066521.1.1_789.7521	OXA_849.3006042.NG_066522.1.1_789.7522	OXA_850.3005138.MN370858.1.0_789.6188	OXA_851.3006043.NG_066524.1.1_789.7523	OXA_901.3006089.NG_068020.1.1_789.7569	OXA_902.3006090.NG_068021.1.1_792.7570	OXA_903.3006091.NG_068022.1.1_789.7571	OXA_904.3006092.NG_068023.1.1_789.7572	OXA_905.3006093.NG_068024.1.1_789.7573	OXA_906.3005136.MT040744.1.0_789.6185	OXA_907.3006094.NG_068026.1.1_789.7574	OXA_908.3006095.NG_068027.1.1_789.7575	OXA_913.3006100.NG_068184.1.1_789.7580	OXA_914.3006101.NG_068185.1.1_789.7581	OXA_937.3006117.NG_071209.1.1_789.7597
OXA_-_44	OXA_372.3001558.KJ746496.1.0_774.5676	OXA_641.3005333.NG_057486.1.0_774.6432
OXA_-_45	OXA_446.3003602.KR061495.1.0_750.5710	OXA_447.3003603.KR061496.1.0_774.5711	OXA_449.3003605.KR061498.1.0_750.5713	OXA_613.3005834.NG_057547.1.1_753.7314	OXA_614.3005835.NG_057546.1.1_774.7315	OXA_615.3005836.NG_057552.1.1_774.7316	OXA_616.3005837.NG_057545.1.1_750.7317	OXA_617.3005838.NG_057550.1.1_774.7318	OXA_618.3005839.NG_057549.1.1_774.7319	OXA_619.3005840.NG_057491.1.1_774.7320	OXA_620.3005841.NG_057492.1.1_774.7321	OXA_621.3005842.NG_057553.1.1_774.7322	OXA_622.3005843.NG_057548.1.1_774.7323	OXA_624.3005845.NG_057551.1.1_774.7325	OXA_635.3005856.NG_057495.1.1_750.7336	OXA_636.3005857.NG_057494.1.1_750.7337	OXA_637.3005858.NG_057490.1.1_750.7338	OXA_638.3005859.NG_057544.1.1_750.7339	OXA_639.3005860.NG_057504.1.1_750.7340	OXA_640.3005861.NG_057543.1.1_750.7341	OXA_658.3005873.NG_061408.1.1_720.7353
OXA_-_46	OXA_448.3003604.KR061497.1.0_747.5712	OXA_623.3005844.NG_057493.1.1_747.7324	OXA_783.3005986.NG_063884.1.1_750.7466
OXA_-_47	OXA_184.3001476.JQ396378.1.0_747.1604	OXA_185.3001477.JQ396379.1.0_747.5618	OXA_465.3003621.KR061500.1.0_747.5725	OXA_466.3003622.KR061501.1.0_747.5726	OXA_625.3005846.NG_057505.1.1_747.7326	OXA_626.3005847.NG_057497.1.1_747.7327	OXA_627.3005848.NG_057498.1.1_747.7328	OXA_628.3005849.NG_057500.1.1_747.7329	OXA_629.3005850.NG_057501.1.1_747.7330	OXA_630.3005851.NG_057503.1.1_747.7331	OXA_631.3005852.NG_057496.1.1_747.7332	OXA_632.3005853.NG_057506.1.1_747.7333	OXA_633.3005854.NG_057499.1.1_747.7334	OXA_634.3005855.NG_057502.1.1_747.7335	OXA_785.3005988.NG_063886.1.1_747.7468
OXA_-_48	OXA_493.3005726.NG_049772.1.101_847.7206	OXA_518.3005748.NG_049792.1.1_747.7228
OXA_-_49	OXA_576.3005797.NG_066510.1.1_747.7277	OXA_660.3005875.NG_061407.1.1_720.7355
OXA_-_5	OXA_286.3001741.APOI01000030.1.189485_190328.5902	OXA_287.3001742.NG_050609.1.100_937.5647	OXA_303.3001758.APSD01000035.1.194492_195335.5660	OXA_671.3005328.NG_062218.2.100_943.8136	OXA_672.3005327.AYEQ01000166.1.161404_162247.8398	OXA_673.3005329.AQFL01000004.1.296446_297289.8389
OXA_-_6	OXA_288.3001743.APRN01000033.1.307089_307932.5648	OXA_674.3005882.NG_062226.1.101_943.7362
OXA_-_7	OXA_134.3001695.HQ122933.1.0_822.1922	OXA_282.3001737.AMFJ01001993.1.70_901.5643	OXA_283.3001738.APOG01000008.1.114899_115730.5644	OXA_284.3001739.APRU01000004.1.72684_73515.5645	OXA_285.3001740.APRY01000059.1.64996_65827.5646	OXA_335.3001523.KF203109.1.0_822.1762	OXA_361.3001548.KF460531.1.0_831.2010	OXA_362.3001549.KF460532.1.0_831.809	OXA_363.3001550.KF460533.1.0_831.890	OXA_496.3005335.NG_050781.1.0_840.6440	OXA_646.3005339.NG_065432.1.0_840.6444	OXA_647.3005337.NG_065433.1.0_822.6442	OXA_915.3005336.LC537318.1.7282_8116.8390
OXA_-_8	OXA_307.3001762.NG_050611.1.101_937.7201	OXA_670.3005881.NG_062219.1.101_934.7361
OXA_-_9	OXA_266.3001722.APPO01000008.1.267572_268400.5629	OXA_661.3005876.NG_061397.1.1_834.7356
OXA_12	OXA_12.3001407.U10251.1.180_975.1123
OXA_15-	OXA_154.3001459.LT906435.1.4449571_4450450.5613	OXA_155.3001460.KP771983.1.169_1048.5614
OXA_15-_1	OXA_158.3001463.KP771986.1.1028_1880.5617	OXA_159.3001464.NG_049458.1.101_952.7199
OXA_153	OXA_153.3001458.CEWL01000009.1.23801_24671.5829
OXA_156	OXA_156.3001461.UGSJ01000001.1.4174490_4175342.5615
OXA_157	OXA_157.3001462.KP771985.1.172_1030.5616
OXA_18	OXA_18.3001413.U85514.1.149_977.1206
OXA_198	OXA_198.3001805.HQ634775.2.3012_3801.8284
OXA_2-	OXA_279.3001734.APOM01000058.1.54862_55702.5640	OXA_289.3001744.APRM01000005.1.282563_283403.8311	OXA_290.3001745.APOK01000044.1.289938_290736.8401
OXA_209	OXA_209.3001809.JF268688.1.5407_6232.4700
OXA_29	OXA_29.3001424.AJ400619.1.33_834.973
OXA_29-	OXA_297.3001752.APRR01000006.1.288118_288976.5654	OXA_298.3001753.APSA01000003.1.159905_160763.5655
OXA_29-_1	OXA_291.3001746.APRL01000010.1.279443_280280.5649	OXA_292.3001747.APRO01000007.1.299938_300775.5650	OXA_293.3001748.NG_050610.1.100_937.5651
OXA_29-_2	OXA_294.3001749.APPC01000015.1.269861_270698.5652	OXA_295.3001750.APRW01000016.1.273958_274795.5653
OXA_299	OXA_299.3001754.APQD01000016.1.31095_31929.5656
OXA_302	OXA_302.3001757.APRT01000004.1.76527_77370.5659
OXA_305	OXA_305.3001760.APPF01000021.1.348832_349654.5662
OXA_306	OXA_306.3001761.APSB01000022.1.299955_300792.5663
OXA_308	OXA_308.3001763.APPN01000080.1.348498_349338.5664
OXA_347	OXA_347.3001777.JN086160.1.1582_2407.4583
OXA_4-	OXA_464.3003620.KU721146.1.0_762.5724	OXA_491.3005725.NG_049771.1.101_862.7205
OXA_45	OXA_45.3001794.AJ519683.1.281_1076.1463
OXA_5-	OXA_548.3005772.NG_054953.1.1_873.7252	OXA_549.3005773.NG_054954.1.1_873.7253	OXA_550.3005774.NG_054955.1.1_873.7254	OXA_551.3005775.NG_054956.1.1_888.7255	OXA_552.3005776.NG_054957.1.1_873.7256	OXA_553.3005777.NG_054958.1.1_888.7257
OXA_5-_1	OXA_569.3005793.NG_056178.1.1_840.7273	OXA_574.3005795.NG_056183.1.1_840.7275
OXA_527	OXA_527.3005757.NG_051477.1.1_825.7237
OXA_53	OXA_53.3001810.AY289608.1.616_1444.812
OXA_54	OXA_54.3001812.AY500137.1.0_798.893
OXA_542	OXA_542.3005768.NG_057454.1.1_828.7248
OXA_568	OXA_568.3005792.NG_055785.1.101_931.7272
OXA_57-	OXA_570.3005324.NG_056179.1.0_816.6423	OXA_573.3005325.NG_056182.1.0_816.6424
OXA_60	OXA_60.3001808.AF525303.2.2770_3586.8146
OXA_648	OXA_648.3005338.NG_065434.1.0_840.6443
OXA_664	OXA_664.3004479.AQFM01000048.1.191231_191927.4762
OXA_665	OXA_665.3004478.ATGI01000038.1.274631_275453.4763
OXA_72-	OXA_727.3005932.NG_061621.1.1_852.7412	OXA_728.3005933.NG_061622.1.1_852.7413
OXA_731	OXA_731.3005936.NG_061613.1.1_798.7416
OXA_732	OXA_732.3005937.NG_061615.1.101_901.7417
OXA_830	OXA_830.3006027.NG_066713.1.1_801.7507
OXA_837	OXA_837.3005060.MN313890.1.0_906.6095
OXA_85	OXA_85.3001780.AY227054.1.0_765.814
OXA_898	OXA_898.3005094.MN968728.1.0_816.6127
OXA_900	OXA_900.3006088.NG_070745.1.1_813.7568
OXA_919	OXA_919.3006105.NG_070746.1.101_928.7585
OXA_926	OXA_926.3005323.NG_070748.1.0_807.6422
OXA_928	OXA_928.3006113.NG_070749.1.1_786.7593
OXY_-	OXY_1_1.3002389.Z30177.1.348_1224.1938	OXY_1_2.3002390.AJ871865.1.0_876.2016	OXY_1_3.3002391.AY077482.1.161_1037.815	OXY_1_4.3002392.AY077483.1.182_1055.896	OXY_1_6.3002394.Y17715.1.146_1022.982	OXY_4_1.3002410.AY077481.1.185_1058.1939	OXY_5_1.3002411.AJ871869.1.0_873.2017	OXY_5_2.3002412.AJ871871.1.0_873.816	OXY_6_1.3002413.AJ871874.1.0_876.897	OXY_6_2.3002414.AJ871875.1.0_873.983	OXY_6_3.3002415.AJ871876.1.0_876.1060	OXY_6_4.3002416.AJ871877.1.0_876.1141
OXY_2_-	OXY_2_1.3002396.AJ871866.1.0_873.1059	OXY_2_10.3002405.FJ785626.1.131_1004.1140	OXY_2_11.3002406.NG_049848.1.1_873.7609	OXY_2_12.3002407.NG_049849.1.1_873.7610	OXY_2_13.3002408.NG_049850.1.1_873.7611	OXY_2_14.3006129.NG_047529.1.95_967.7612	OXY_2_15.3006130.NG_049851.1.1_867.7613	OXY_2_2.3002397.AF473577.1.0_873.1220	OXY_2_3.3002398.AY077488.2.161_1031.8260	OXY_2_4.3002399.Y17714.1.146_1016.1384	OXY_2_5.3002400.AJ746227.1.94_967.1467	OXY_2_6.3002401.AY077485.2.183_1056.8255	OXY_2_7.3002402.Z49084.1.311_1184.1618	OXY_2_8.3002403.AY055205.1.181_1054.1695	OXY_2_9.3002404.FJ785625.1.131_1001.1770
OXY_3_1	OXY_3_1.3002409.AF491278.1.183_1050.1848
OmpA	OmpA.3005044.FO834906.1.2173974_2175099.6080
OpmB	OpmB.3004072.AE004091.2.2846282_2847779.5207
OpmD	OpmD.3000809.AE004091.2.4710620_4712084.5356
OpmH	OpmH.3003682.AE004091.2.5584100_5585549.5382
OprA	OprA.3003039.AB639410.1.0_1404.315
OprJ	OprJ.3000802.U57969.1.4622_6062.385
OprM	OprM.3000379.AE004091.2.476332_477790.5378
OprN	OprN.3000805.AE004091.2.2813193_2814612.5524
OprZ	OprZ.3004142.AFRQ01000061.1.22598_23990.8185
PAC_1	PAC_1.3005150.KY285014.1.345_1491.6199
PAU_1	PAU_1.3006964.NG_065882.1.31_912.7614
PDC_-	PDC_243.3006621.NG_056398.1.1_1215.7756	PDC_318.3006688.NG_066525.1.1_1197.7823
